id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CTFj1pSs6jk,https://www.instagram.com/p/CTFj1pSs6jk/,49,#germanfoodstartups #hansegruen #foodstartup #ingwer #bio #ingwershot #organic #apfel #fruechte #gemuese #gesunderezepte #acerola #kurkuma #guarana #koffein #hamburg #mango #erdbeere #blaubeere #herbst #immunsystem #gesundheit #plantbased #gingershot,"Hier in Berlin wird das Wetter herbstlicher und die Erkältungszeit naht. Damit man unbeschadet die kalte Jahreszeit übersteht, sollte man auf sein Immunsystem achten.  hat eine nachhaltige, gesunde und preiswerte Ingwer-Shot-Alternative zum klassischen Einweg-Shot entwickelt.  In wenigen Sekunden lässt sich mit Saft oder Wasser ein Shot mixen.  Das gelingt mit der dazugehörigen Buddel die beliebig oft wiederverwendbar ist und damit viel Müll erspart. Der ""Muntermacher"" enthält neben Ingwer noch weitere gesunde Früchte wie Acerola, Mango 🥭 oder Kurkuma. Gerade in der kalten Jahreszeit ist er zudem super geeignet als wärmender Tee. 🍵 Zudem haben die beiden norddeutschen Gründer Till und Lukas ein zweites Produkt: Den Wachmacher. Dabei handelt es sich um eine gesunde und natürliche Energy-Drink Alternative. Denn Guarana enthält von Natur aus Koffein, welches seine Wirkung lange entfaltet und zudem Herz-und magenschonend ist. Er lässt sich wie der Ingwer-Shot auch als Shot trinken, macht sich aber auch super in Smoothies und Co. Neben der Power-Frucht Guarana sind auch weitere Früchte wie Blaubeere, Zitrone 🍋, Erdbeere 🍓 und Baobab enthalten und runden das Produkt ab.  Die Bio-zertifizierten Produkte bestehen zu 100% aus Früchten, sind  vegan, gluten- und laktosefrei und kommen ohne Zusatzstoffe oder zugesetztem Zucker aus.  Ich persönlich finde beide Rezepturen sehr gelungen und finde die Natürlichkeit der Produkte sehr gut. Weitere Informationen zu dem jungen Hamburger Start-Up und deren Produkten findest Du bei   und online unter 🌐 hansegruen.de                                               Also das wäre echt was für mich 😍 ich finde d die klienne Mini shots echt teuer..und eben nicht ergiebig Danke für diesen tollen Post, passend zu unser Aktion auf unserer Internetseite bis zum 31.08 ! 🔥🔥😍😍 💪💪💪💪 👏👏👏 Sooo lecker die Shots !! 😍😍 Aber wieviel Vitamine etc sind denn im Pulver noch im Vergleich zu frischem Obst? Das ist doch im Pulver nach  kurzer Zeit weg oder? Der Muntermacher gehört zu meiner täglichen Morgenroutine 😋 danke   für diese mega umweltschonende Ingwershot-Alternative 😍",,2021-08-27T17:51:19.000Z
CPs_4Z-nOh8,https://www.instagram.com/p/CPs_4Z-nOh8/,133,#ketofabrik #ketogen #neverstop #ketoonthego #fightsugar #wegotthetaste #enjoy #1gsugar #strawberry #coconut #weraisethebars #ketorezepte #ketogeneernaehrung #1gzucker #zuckerreduziert #suesstoffe #maltit #kokos #kokosnuss #vegetarisch #heißhunger #gesundersnack #2minuten2millionen #gesundeschokolade #germanfoodstartups #foodstartup,"Unbezahlte Werbung/Produktmuster gestellt: Laut Studien essen wir heutzutage immer mehr Snacks. Zum Glück gibt es immer mehr gesunde Snacks, die man unbesorgt essen kann.  aus Österreich hat einen funktionalen Riegel mit nur einem Gramm Zucker entwickelt, den es in zwei leckeren Geschmacksrichtungen gibt: Schokolade 🍫 Kokosnuss und Erdbeere 🍓 Kokosnuss.  Ein Riegel enthält pro 35g gerade einmal 1g Zucker und 2g Kohlenhydrate. Damit liegt der Zuckergehalt 90% unter dem durchschnittlichen Zuckergehalt von normalen Riegeln. Der Geschmack gefällt mir sehr. Das Süßungsmittel Maltit verleiht dem Riegel eine angenehme Süße. Durch Kokosflocken erhält der Riegel eine Knusprigkeit, die ich so noch nicht von anderen Riegeln kenne. Die Größe eignet sich gut für unterwegs und man kann einen spontanen Heißhunger auf gesunde Weise stillen. Weitere Informationen zu den beiden Riegeln findest Du auf dem Profil von   und online unter 🌐 ketofabrik.com Die Riegel gibt es im Onlineshop und bei Amazon, sowie in vielen Supermärkten in Österreich.                                                 Der mit Kokos klingt gut 😍 Uuuh die hab ich schon mal gesehen 😍 die klingen verdammt guuuut ❤️",,2021-06-04T15:21:10.000Z
CQD0yn6nt7y,https://www.instagram.com/p/CQD0yn6nt7y/,109,#germanfoodstartups #demacadamianutfarm #macadamia #macadamianuss #nuesse #omega3 #omega6 #nussfarm #nuesse #gesundefette #nussmus #nussoel,"Die Macadamia Nuss wird häufig als die ""Königin der Nüsse"" bezeichnet.  Das liegt einerseits am sehr feinen und wohlschmeckenden Geschmack und andererseits daran, dass der Anbau und die Verarbeitung sehr aufwendig und kostenintensiv sind. Somit gehört die Macadamia Nuss zu den teuersten und beliebtesten Nüssen der Welt.  bietet eine große Anzahl an naturbelassenen Macadamia Produkten an.  Das Unternehmen hat jahrelange Erfahrung bei der Verarbeitung von Macadamia Nüssen und arbeitet partnerschaftlich mit über 50 Bauern direkt zusammen. Das Sortiment von   ist sehr umfangreich und umfasst von der normalen Nuss, Aufstrichen, Öl und Nudeln die Macadamia Nuss in vielen Formen. Geröstete Macadamia Nüsse gibt es in vier Sorten: Natur, gesalzen, Karamell und Chili 🌶️ jeweils in 100 und 250g Packungen. Die Nusscremes gibt es im den Sorten Natur, Ingwer, Himbeere, Kakao. Jede Sorte gibt es einmal mit Stevia oder Honig 🍯 gesüßt und fein oder mit Stücken. Ein Glas enthält 180g und der Nussgehalt beträgt zwischen 93.5 und 99.5%. Die Nudeln mit Macadamia Nusspulver sind eine Innovation, die laut Aussagen des Unternehmens weltweit einmalig sind. Der Macadamia Gehalt liegt je nach Sorte bei bis zu 40%! Die Geschmacksrichtungten sind einmal Natur mit Ei und dann die vier veganen Sorten ohne Ei: Natur, Spinat, Blaubeere und Rote Beete. Das Macadamia Nussöl in der 250ml Flasche besteht zu 100% aus Macadamia Nüssen. Das Öl ist vegan, Bio-zertifiziert und nativ/kaltgepresst, sowie nicht raffiniert. Weitere Infos zu den Macadamia Produkten findest Du bei   und online unter 🌐 macadamianutfarm.de                       😍😍 😍😍😍 Die sind absolut genial 😍😍😍",,2021-06-13T12:06:48.000Z
CPi7zn7nziJ,https://www.instagram.com/p/CPi7zn7nziJ/,123,#germanfoodstartups #bowlup #bowle #bowlupdrink #partydrink #party #wein #apfelwein #neuimladen #neuimregal #drinkinnovation #kiwi #ananas #cassis #drink #alcohol #summerdrink,"Unbezahlte Werbung/Produktmuster gestellt: Getränk enthält Alkohol - ab 18 Jahre und verantwortungsbewusst konsumieren Der Sommer kommt, aber große Events wird es wohl leider nicht geben (aus berechtigten Gründen). Trotzdem sollte man das Wetter genießen, zum Beispiel mit einer Bowle to Go.  hat leckere Bowls in der Glasflasche für unterwegs entwickelt. Besonderes ist, dass für den Geschmack echte Fruchtsäfte verwendet werden. Die Bowls mit Apfeltischwein als Basis gibt es in drei Geschmacksrichtungen: Ananas 🍍 mit 49% Ananassaft und 5.0% Vol. Cassis 🍇 mit 18% schwarzen Johannisbeersaft und 7.0% Vol. Kiwi 🥝 mit 35% Kiwisaft und 5.0% Vol. Apfeltischwein ist eine Spezialität aus den neuen Bundesländern, die mit 8-10% Volumenprozent etwas mehr Alkohol enthält als der klassische hessische Apfelwein mit 5-6.5% Alkohol. Die Bowls von   gibt es online und in ausgewählten Supermärkten und Getränkemärkten. Mehr Infos zu den drei Bowls bei   und unter 🌐 bowlup.de                                 Ich würde auf jeden Fall probieren 😁✌️ Kennt ihr schon 21 Gramm? Unglaublich leckere Maracuya Schorle mit echtem Fruchtpüree. Schaut gerne bei uns vorbei 🙌",,2021-05-31T17:33:09.000Z
CP8ausanzRi,https://www.instagram.com/p/CP8ausanzRi/,90,#germanfoodstartups #tripleperform #protein #kollagen #collagen #tricollagen #fitness #eiweiß #muskeln,"Glücklicherweise darf man mittlerweile wieder in viele Fitness Studios und kann wieder trainieren. Um die Trainingseffekte und die Regenation zu optimieren, kann man Eiweißpulver und Nahrungsergänzungsmittel ergänzend zu sich nehmen.  hat ein Proteinpulver mit einem Tri-Collagen Komplex entwickelt, den man mit stillem Wasser in wenigen Sekunden zubereiten kann.   Kollagene/Collagene sind das im Körper am häufigsten vorkommen Eiweiß. Collagen findet man hauptsächlich im Bindegewebe, aber auch in Sehnen, Bändern und Knochen im Körper. Auch in der Kosmetik findet man viele Cremes mit Collagen, denn Collagen ist das wichtigste Strukturprotein der Haut und erfüllt vielfältige Funktionen zur Erhaltung von deren Elastizität und Flexibilität. Das Proteinpulver von   enthält neben den drei bioaktiven Collagenpeptiden noch Magnesium, Zink und Vitamin C. Das Vitamin C unterstützt die Collagen-Neubildung und somit auch die stabile Funktion von Körper und Knochen.  Alle Wirkstoffe werden in Deutschland hergestellt und werden in internationalen klinischen Studien, z.B. von der Harvard Medical School, erprobt. Viele Profisportler, die teilweise sogar Olympioniken und Weltmeister in ihrer Sportart sind, nutzen das Proteinpulver. Das Pulver wurde für den täglichen und langfristigen Einsatz entwickelt und daher gibt es online eine Monatspackung mit 30 Sachets. Auf dem Profil von   und online unter tripleperform.de findest Du weitere Infos zum Produkt. Mit dem Code GERMANFOOD5 sparst Du 5€ auf jede Bestellung. Unbezahlte Werbung/Produktmuster gestellt                 Ich muss gestehen dass ich mich mit Kollagen noch nicht beschäftigt hab bislang 😮",,2021-06-10T15:04:23.000Z
CQJSw6snz8z,https://www.instagram.com/p/CQJSw6snz8z/,112,#germanfoodstartups #ovini #ovinisnacks #olives #oliven #mittelmeer #mediterran #mediterranekueche #italienisch #olivensnack #antipasti #snacks #foodstartup #snack #neuimladen #neuimregal,"Im Sommer esse ich gerne mediterrane Lebensmittel, da diese ideal mit den warmen Temperaturen harmonieren.  hat leckere Oliven Snacks entwickelt, die man unterwegs essen kann.  gibt es aktuell in den drei Sorten mit griechischen Oliven aus Halkidiki. Die Region Halkidiki ist neben Oliven bekannt für Baumwolle und Honig.  Basilikum Knoblauch mit grünen Oliven  mit gerade einmal 75kcal pro Packung (50g). Chili🌶️ Rosmarin mit grünen Oliven und nur 68kcal pro Packung. Zitrone 🍋 Thymian mit grünen Oliven und 71kcal pro Packung.  Die Oliven kann man direkt aus der Verpackung essen. Alle Sorten sind vegan, glutenfrei, Keto freundlich und haben einen niedrigen Fettgehalt. Auf der Website gibt es ein Probierpaket mit neun Packungen. Weitere Infos zu den Oliven Snacks findest Du auf dem Profil von   und online unter 🌐 ovini.shop                               Wow das ist ne tolle Idee - klingt sehr lecker 😻👍 Ohja das ist auch voll meins 😍 😍😍😍😍 Cool Das ist nach meinem Geschmack😍",,2021-06-15T15:04:54.000Z
CSXGaRYsgfu,https://www.instagram.com/p/CSXGaRYsgfu/,109,#germanfoodstartups #likelouis #likelouisdrink #muenchen #kombucha #hardkombucha #summer #summervibes #munichfood #munichblogger #newdrink #drinkstartup #neuimladen #neuimregal #foodneuheit #glutenfreedrinks #munichfoodie #foodguide #kombuchalovers #foodstartup,"Unbezahlte Werbung/Produktmuster gestellt, Alkohol ab 18 Jahren: Kombucha habe ich ja schon einige Male auf meinem Account vorgestellt, jetzt gibt es eine Neuheit im Kombucha Markt.  ist Deutschlands erster Hard Kombucha, enthält also Alkohol.  gibt es aktuell in drei leckeren Geschmacksrichtungen: Mango 🥭 mit fruchtigem Mango Geschmack. Classic schmeckt pur erstaunlich gut.  Hibiskus Ingwer, mit einer leichten Schärfe. Mir persönlich hat Mango am besten geschmeckt, aber die anderen beiden Sorten sind auch echt lecker 😋. Ich habe bisher noch nichts vergleichbares getrunken, testen lohnt sich. Die Säure vom Kombucha und eine leichte Süße harmonieren sehr gut Die Drinks enthalten 4% Alkohol und lediglich 35kcal auf 100ml und überschaubare 3,0g Zucker. Sie sind vegan, glutenfrei, ohne Konservierungsmittel und enthalten lebendige Kulturen, da die Drinks nicht pasteurisiert werden. Zudem ist die Zutatenliste clean und kurz (Kombucha, Kohlensäure, natürliches Aroma). Weitere Infos zu den leckeren Drinks findest Du bei   und online unter 🌐 likelouis.com                                       🙌 Vielen Dank für das Feature und den Support 😍 Mango klingt echt suuuper😍 und der Zucker is echt überschaubar ❤️ Spannendes Produkt🙌",,2021-08-09T16:49:07.000Z
CRUMqxpsTrS,https://www.instagram.com/p/CRUMqxpsTrS/,128,#germanfoodstartups #unmilk #theunmilk #trinkmahlzeit #snackingdrink #protein #pflanzlichesprotein #plantpower #veganprotein #fitness #gains #muscle #muskelaufbau #pflanzlich #zuckerfrei #ballaststoffe #gesundedrinks,"Pflanzliche Milchalternativen werden immer beliebter.  hat eine pflanzliche Trinkmahlzeit mit viel Protein entwickelt. Die Trinkmahlzeit gibt es in den drei Geschmacksrichtungen Schoko Hafer, Spicy Vanilla Hafer und Caffè Hafer. Alle drei Protein Drinks von   sind glutenfrei und zudem frei von Milch, Soja, Nüssen und außerdem ohne Zuckerzusatz oder Süßungsmittel. Weiterhin enthalten die Drinks Vitamin D und Vitamin B12. Eine 330ml Packung enthält immer 20g Protein. Damit kann man einen guten Teil des täglichen Bedarfs decken. Das Eiweiß stammt aus Hafer und Erbsen. Eine Packung enthält knapp 200kcal und sättigt für mehrere Stunden.  Die Protein Drinks gibt es übrigens auch im Abo.  hat außerdem einen glutenfreien Haferdrink mit 60g Protein pro Liter im Sortiment. Ein normaler Haferdrink hat nicht mehr als 10g Protein pro Liter.  Geschmacklich fand ich alle Produkte top, vor allem die Protein Drinks Caffè und Schoko 🍫. Weitere Informationen zu den Produkten findest Du auf dem Profil von   und online unter 🌐 unmilk.com                                 Naja du weißt ja dass ich sie totaaaal gern mag 😍 Yeah!! 🔥🔥🔥 Whoop, whoop 🙌🏼 Tolle Produkte, tolles Start Up, tolles Team 🤍",,2021-07-14T17:14:41.000Z
CSo_wIJsXB6,https://www.instagram.com/p/CSo_wIJsXB6/,80,#germanfoodstartups #vollgasriegel #foodstartup #riegel #cerealbar #nuesse #vegan #glutenfrei #gesund #koffein #guarana #matcha #wachmacher #powerriegel #energieriegel #power #sport #sportnahrung #gesundsnacken,"Unbezahlte Werbung/Produktmuster gestellt: Wenn man viel arbeitet oder Sport treibt nehmen viele Menschen Koffein durch Kaffee oder Energy Drinks auf.  hat einen koffeinhaltigen Power Riegel auf natürlicher Basis entwickelt, der von vielen stark geforderten Menschen genutzt wird (siehe Website). Den   gibt es aktuell in drei Geschmacksrichtungen: Blaubeere mit Datteln, glutenfreien Haferflocken und Cashewkernen Sauerkirsche 🍒 mit 22% Sauerkirschen,  glutenfreien Haferflocken und Cashewkernen Kakao mit Datteln, Cranberries, Kakao und Nüssen (Cashew, Walnüsse, Mandeln). Alle Sorten enthalten Guaraná und Matcha als Koffeinquellen. Ein Riegel enthält je nach Sorte 30mg (Blaubeere, Sauerkirsche 🍒) oder 84mg (Kakao) Koffein. Die Rezepturen sind darauf ausgelegt, den Körper langfristig mit Energie zu versorgen. Es werden 100% natürliche und Bio-zertifizierte Rohstoffe verwendet. Die Riegel sind vegan, glutenfrei, laktosefrei, ballaststoffreich und ohne Aromastoffe und Industriezucker. Zudem werden keine Oblaten verwendet und der Riegel klebt und schmilzt auch nicht. Weitere Informationen zum Riegel und den Inhaltsstoffen findest Du bei   und online unter 🌐 vollgasriegel.de                                     So schaut’s aus 🤩🚀🚀 Endlich wieder neue Riegel😅😲 Der wäre ja voll was für mich der Riegel 😍😍 Täglich im Einsatz bei mir!! 🚴",,2021-08-16T15:37:16.000Z
CRXIa3jsCmU,https://www.instagram.com/p/CRXIa3jsCmU/,119,#staytuned #germanfoodstartups #mainlyhardseltzer #mainlyseltzer #mainly #hardseltzer #hardseltzergermany #organicseltzer #organichardseltzer #biohardseltzer #organic,"Unbezahlte Werbung/Produktmuster gestellt, Produkt mit Alkohol ab 18 Jahren: Hard Seltzer habe ich Euch ja bereits einige vorgestellt. Das Trendgetränk aus den USA enthält Waser, Alkohol und Fruchtaromen, folglich ist es deutlich leichter verträglich als bspw. Bier. Zudem entspannter als Wein und mit deutlich weniger Kalorien als ein Cocktail.  aus Frankfurt hat ein leckeres Bio-zertifiziertes Hard Seltzer auf den Markt gebracht. mainly hard seltzer gibt es aktuell in den drei Geschmacksrichtungen WildBerries, TastyLemon und PureTaste. Bald kommt aber schon eine weitere Sorte dazu – also  . Im Gegensatz zu vielen anderen Seltzern wird der Alkohol bei mainly traditionell gebraut und entsteht durch die Fermentation von Rübenzucker. Selbst die Kohlensäure entsteht durch die Gärung auf natürlichem Wege. Jede Sorte enthält lediglich 4 natürliche Zutaten und 33kcal pro 100ml, also etwas über 100kcal in der 330ml Mehrweg-Glasflasche, dabei ist mainly vegan, glutenfrei und bio. Mir persönlich gefallen alle Sorten echt gut. Die PureTaste Sorte kann man auch gut mit Beeren und Zitronen trinken, dann ist es ein leichter Feierabend Sommerdrink. Weitere Informationen zum Bio Hard Seltzer findest Du bei   und online unter 🌐 mainlyhardseltzer.de Auf der Website gibt es ein Probierpaket mit allen drei Sorten. und Du bekommst 20% Rabatt im Onlineshop mit dem Code mainly20                    ist bio, glutenfrei und vegan. 🙌🙌🙌 danke für den Support! 😍 😍😍😍 Die kcal können sich da echt sehen lassen. Das lemon wurde ich sofort probieren 😍 Sehr lecker! ❤️",,2021-07-15T20:35:17.000Z
CQ1YR_UsQqT,https://www.instagram.com/p/CQ1YR_UsQqT/,102,#germanfoodstartups #steinerfood #fitnessessen #gesundeernaehrung #lowcarb #lowcarbfood #lowcarbbrot #lowcarbdeutschland #lowcarboesterreich #ketogen #proteinbrot #brot #brotbacken #abnehmen #abnehmen2021 #sommerfigur #bewusstessen #ohnekohlenhydrate #kohlenhydratarm,"In letzter Zeit habe ich ja vermehrt Produkte mit wenigen Kohlenhydraten vorgestellt.  hat verzehrfertige Brote 🍞 und Brötchen entwickelt, die 90% weniger Kohlenhydrate als herkömmliche Brote enthalten. Zudem sind die Brote und Brötchen proteinreich und ballaststoffreich. Der Gründer Matthias Steiner ist Olympiasieger im Gewichtheben und wog während seiner aktiven Zeit 150kg, um die schweren Gewichte stemmen zu können.  Nach seiner Profisport karriere wollte er abnehmen und reduzierte sein Gewicht erfolgreich um 45kg. Da er gerne Brot und Brötchen isst, wie sicherlich die meisten von uns, entwickelte er eine Low Carb Variante, da er auf dem Markt kein passendes Produkt für seine Ernährung fand.  wurde erst Anfang 2020 gegründet. Es gab bereits Aktionen im Einzelhandel. Aber aktuell sind die Produkte nur online zu erhalten. Das Sortiment von   beinhaltet aktuell vier Produkte: - High Protein Brötchen hell mit 4.4g Kohlenhydraten, 9.7g Ballaststoffen und 26g Protein auf 100g. - High Protein Brötchen dunkel mit nur 3g Kohlenhydraten, 14g Ballaststoffen und 28g Protein auf 100g. - High Protein Brot mit nur 3g Kohlenhydraten, 12,5g Ballaststoffen und 28g Protein auf 100g. - High Protein Toast mit nur 4,4g Kohlenhydraten, 9,7g Ballaststoffen und 26g Protein auf 100g. Eine Packung enthält zwischen 280 und 400g. Mehr Informationen zu den Produkten findest Du bei   und online unter 🌐 steinerfood.com                                     Ich hatte die Brötchen und die wären richtig gut. Leider etwas teurer. Ich hab meine bei Aldi gekauft Ich hatte vor kurzem die Brötchen bei Aldi gekauft. Ich fand die gar nicht so schlecht und würde die tatsächlich regelmäßig essen ☺️ Ich lieeebe die Produkte von ihm 😍😍",,2021-07-02T17:59:42.000Z
CQY6m_vn1GY,https://www.instagram.com/p/CQY6m_vn1GY/,164,#germangoodstartups #edlesgut #edlesgruen #erfrischungsgetraenk #foodstartup #neuimladen #neuimregal,"Erfrischungsgetränke gibt es viele auf dem Markt, aber jedes für sich ist individuell. So auch die Erfrischungsgetränke von   die es in zwei Sorten gibt. Die Geschmacksrichtung edlesgrün schmeckt erfrischend nach Acerola, Zitrus, Grüntee und Holunderblüte.  edlesgold enthält Apfelsaft, Grapefruit, Kurkuma und Holunderblüte.  Beide Sorten schmecken harmonisch und nicht zu süß (7.8g Zucker auf 100ml). Die Drinks kann man pur genießen, aber auch als Filler in Cocktails anwenden. Weitere Informationen zu den Drinks findest Du bei   und online unter 🌐 edlesgut.de Mit dem Code ""vegan15"" sparst Du 15% bei der Bestellung.             Ein wunderbar gelungenes Branding! 💙 Wie erfrischend 🥜👏 Beide Sorten klingen echt MEGA lecker 😍 Die orangefarbene Sorte klingt gut 😍",,2021-06-21T16:41:41.000Z
CRra4mrMEHs,https://www.instagram.com/p/CRra4mrMEHs/,102,#germanfoodstartups #frudist #gefriergetrocknet #frucht #fruechte #snack #gesundersnack #nachhaltig #vegan #frudism #foodstartup #driedfruitsnacks #snacktogo #driedfruits #getrocknetefruechte,"Allein in Deutschland werden mehr als 1 Millionen Tonnen Obst und Gemüse bereits auf Erzeugerebene verschwendet. Diese Verluste hängen hauptsächlich mit einem zu hohen Reifegrad, kurzen Haltbarkeiten oder auch von der Norm abweichenden Form- und Farbgebungen der Früchte zusammen.  hat ein innovatives Verfahren entwickelt, um die sonnengereiften Früchte, die in modernen Produktionsprozessen überflüssig wären, zu leckeren Fruchtsnacks zu verarbeiten.     hat momentan folgende Obstsorten im Sortiment: Erdbeere 🍓, Himbeere , Apfel 🍎 Weitere leckere Fruchtsorten folgen 😋  Der Geschmack vom Obst ist wirklich mega intensiv 😋 Das Obst wird zum perfekten Reifezeitpunkt geerntet und anschließend direkt getrocknet. So bleiben alle Vitamine und Nährstoffe erhalten.   Durch die innovative Frudist-Technologie bleiben Form und Farbe stabil und der Geschmack/ das Aroma werden sogar noch verstärkt. Zudem wird die Trocknungszeit um 30% verkürzt, wodurch Energie eingespart wird.  Das Obst kann man pur snacken oder als Topping verwenden.   Weitere Informationen zu den gefriergetrockneten Früchten findest Du bei   und unter 🌐 frudist.com                              Richirg cool😍 bei mir würde wohl alles auf die bowl wandern 😂",,2021-07-23T17:41:26.000Z
CR_6gyRsn4l,https://www.instagram.com/p/CR_6gyRsn4l/,95,#einenimTeehaben #germanfoodstartups #bawadrinks #bawadrink #bawa #bachwasser #koeln #foodstartup #eistee #eisteedrink #pfalz #eisteemitschuss #einenimTeehaben,"Produkt enthält Alkohl, Konsum ab 18 Jahren. Unbezahlte Werbung, Produktmuster gestellt: In der Pfalz wird auf dem Land häufig selbst gebrautes Bachwasser getrunken, ein alk. Getränk bestehend aus Schwarztee und verschiedenen Spirituosen. , ein Start-Up aus Köln und der Pfalz, hat das Bachwasser neu aufgesetzt und bietet es als erstes Unternehmen als fertigen Eistee-Longdrink in der Dose an. Aus dem eigentlichen Getränk haben die Jungs von BAWA zudem einen Eistee-Likör (25% vol.) entwickelt, der sich sowohl als Shot-Getränk oder leckere Cocktail-Varianten genießen lässt. Der Name BAWA steht als Akronym für Bachwasser. Der Vorteil vom Getränk ist, dass man durch das im Schwarztee erhaltene Teein eine belebende Wirkung wahrnehmen kann Die Basis für den   bildet kräftiger Schwarztee-Zitrone, ergänzt durch Limette sowie einige unterschiedliche Spirituosen. Die Likör-Variante enthält 25% Alkohol, die Dose 10%. Weitere Informationen zum Drink findest Du auf dem Profil von   und online unter 🌐 bawa-drinks.com                     Danke für den schönen Beitrag! 😊🙌🏻  Uuuh eisteelikör klingt ja mal Mega nice 😍 Regeln wir im Norden :) 🔥🔥 Bei bawa muss ich irgendwie an badewanne denken 😂",,2021-07-31T16:42:37.000Z
CPqgxHJHU3g,https://www.instagram.com/p/CPqgxHJHU3g/,91,#germanfoodstartups #skullandrosesenergy #skullandroses #fokus #energy #coffeine #koffein #koffeinbonbons #wachbleiben #konzentration #biblife #lernen,"Unbezahlte Werbung/Produktmuster gestellt: Energy Drinks enthalten meist viel Zucker und schmecken oft gleich.  hat leckere Koffein Bonbons entwickelt, die dir einen extra Schub Energie geben können. Sie können den Fokus und die Konzentration steigern oder auch helfen, länger wach bleiben zu können. Eine Packung mit etwa 20 Bonbons (40g) enthält doppelt so viel Koffein wie ein handelsüblicher Energy Drink.  Durch die Aufnahme des Koffeins direkt im Mund wirkt das Koffein bereits wenige Minuten nach der Einnahme.  Gerade wenn man unterwegs ist spart man durch die Bonbons viel Gewicht und Platz und im Auto kann im Gegensatz zu Getränken auch nichts umkippen.  Auch in die Bibliothek kann man die Bonbons gut mitnehmen, da außer Wasser meistens alle anderen Getränke nicht erlaubt sind. Die   Coffein Bonbons gibt es aktuell bei Aral, Press & Book Stores, Mäc Geiz und in ausgewählten Edeka und Rewe Märkten. Mir persönlich gefällt der milde Geschmack. Die Bitterkeit vom Koffein nehme ich nicht wahr, was ich sehr gut finde. Weitere Infos zu den Koffein Bonbons findest Du bei   und online unter 🌐 skullandrosesenergy.de                       Die find ich ja m super spannend 😮 Interessant",,2021-06-03T16:10:49.000Z
