id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CPi9mC7n_nT,https://www.instagram.com/p/CPi9mC7n_nT/,72,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #totebag #merchandise #merch #totebag,"...noch auf der Suche nach Gründen, anzustoßen? Wir haben da ein paar in petto für euch 🙃. Schwarz auf weiß oder auch rosé auf grau als schickes Totebag in unserem Online Shop orderbar 🙌😍! Captured by  .                                                       cooole Tasche 😍😍😍🔥",,2021-05-31T17:48:47.000Z
CRy-V1fJQob,https://www.instagram.com/p/CRy-V1fJQob/,66,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #summer #summervibes #sixpack #summer2021,"…auch im Sommer 2021 das einzig wesentliche Sixpack 🙃 - reinsortig oder gemischt im Signature - Package 🖤. JETZT shoppen, link in bio. Captured by  .                                                      ",,2021-07-26T16:05:57.000Z
CSKMocFKPPT,https://www.instagram.com/p/CSKMocFKPPT/,91,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #events #summer #summervibes,"Was tun, wenn man sich wettertechnisch von den Summer-Vibes aktuell ein wenig im Stich gelassen fühlt? Richtig - ein bisschen nachhelfen 😍. Besucht uns dieses Wochenende beim   in der Grazer Seifenfabrik 🙌! Neben bester Laune haben wir alle drei editions kleschkaltes, pures Glück in rosé im Gepäck 🤩. Schaut unbedingt vorbei, wir freuen uns schon wahnsinnig auf euch 🖤!                                                     Cheers 💖",,2021-08-04T16:33:21.000Z
CSq9mFKqZqt,https://www.instagram.com/p/CSq9mFKqZqt/,45,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #summer #summervibes #closeup #goodvibes #mood,"Wir brauchen keinen Schnick-Schnack in der Flasche, um zu überzeugen (maximal ein Röhrl für ein bisschen Extra-Coolness 🙃). DER Rosé - Wein - Spritzer. 100% steirisch, ohne zusätzlich zugesetztem Zucker. Captured by  .                                                    ",,2021-08-17T09:56:53.000Z
CQfhm4mHWmY,https://www.instagram.com/p/CQfhm4mHWmY/,79,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #quoteoftheday #quotes #goodvibes #ninewinewine #essentials #moodoftheday #sos,…es eilt 🚨! Bei wem klingelt ihr in so einem drastischen case of emergency durch 🙃?                                                     👏,,2021-06-24T06:17:54.000Z
CPOMGi1nZTl,https://www.instagram.com/p/CPOMGi1nZTl/,48,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #weekendmode #weekend #fresh #new,"Und schon wieder ein Neuzugang 😍: Diesmal ist es der Citypeach im Herzen der Grazer Innenstadt, direkt an der Mur 🙌. Immer mittwochs bis samstags. Wir sind mit unserer black edition im Sortiment und freuen uns massiv 🖤! In diesem Sinne: Cheers. Auf den Kurzurlaub zwischendurch in 8010 🙌🤩!                                                        ",,2021-05-23T16:11:30.000Z
COmwQWuHSY6,https://www.instagram.com/p/COmwQWuHSY6/,112,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #weekendmode #weekend,"Die einzig wesentliche Gewinner - Kombi? Wochenende, Sonne und kleschkaltes Glück in rosé 🤩. Und ihr so 🙃?! Captured by   Konstantinov.                                                  ",,2021-05-08T08:37:47.000Z
CQWY5s1HQqC,https://www.instagram.com/p/CQWY5s1HQqC/,90,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock,Sowas von ready für euren nächsten Damenspitz: palettenweise pures Glück in rosé - cheers 🖤!  Order now 🙌! Link in bio. Captured by  .                                           😍😍💕,,2021-06-20T17:08:40.000Z
CRQyO_uJNN5,https://www.instagram.com/p/CRQyO_uJNN5/,185,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #events #summer #summervibes,"Es ist kein Geheimnis: Wir lieben Events - und genau deshalb können wir es kaum erwarten, mit und auf euch bei ein paar ausgewählten Happenings anzustoßen 🙌🤩. Auf den Sommer, prickelnde Feiermomente oder einfach nur aufs Leben 😍.  So - und jetzt raus mit euren Kalendern und fett markieren ⚡️: ▪️24.07.: Verkostung aller unserer editions im   in der Herrengasse ▪️05.08. Romantic edition (…könnte das besser passen 🙃?!)   in Kapfenberg ▪️07. - 08.08.:   Graz in der Seifenfabrik. Schaut unbedingt vorbei 🖤! Captured by  .                                                     👏👏👏 🔥😎😘",,2021-07-13T09:25:58.000Z
CQ76T9Vp3Vm,https://www.instagram.com/p/CQ76T9Vp3Vm/,127,#Gewinnspiel #wahrelieberostetnicht #rost #rosé #wine #ingwer #ginger #wermut #wermouth #editions #cheers #cheersrost #drinkstagram #igersgraz #supportyourlocal #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #25grams #coldbrew #coffee #coldbrewcoffee #bloomspecialtycoffee #icecoffee #specialtycoffee #giveaway #win,"⚡️WIN!⚡️ Manche Dinge passen einfach zusammen: Da wären Sommer und Urlaub, heiße Sonnentage und kleschkalte Drinks oder Feiermomente und beste Freunde 🖤. Und da wäre   und   😍. Genau deshalb verlosen wir ein Package á 6 Flaschen der neuesten Edition aus dem Hause 25GRAMS, einem „Italian Style“ - Cold Brew Coffee mit Bohnen aus Honduras - geröstet in Triest. Der „honey-processed“ Caturra schmeckt nach Italien, Sommer, Strand und ganz viel Amore 🖤. Und für die abendlichen Stunden gibt’s noch eines unserer Signature - Pakete dazu! Und so bist du dabei:  ➡️ like das Bild ➡️ verlinke dein one-and-only-Summerdate, mit dem du das Package genießen möchtest ➡️ folgt beide   &    Toi, toi, toi ❤️! |Teilnahmebedingungen: Die Teilnahme ist ab 18 Jahren möglich. Das Gewinnspiel endet am 11.07.2021 um 18:00. Gewinnbenachrichtigung erfolgt per DM. Keine Barauszahlung. Dieses   steht in keinem Zusammenhang mit Facebook oder Instagram.                                                       Danke für‘s Mitmachen - das Los hat bereits entschieden! Check your PMs 🖤 Und: Bald gibt‘s bei uns wieder was abzustauben 😍!  mit dir am Beach 🏖 , girl? ☕️🧊🇭🇳  😎😎  ❤️  ❤️😍  🔥Wow 😍 was für ein super tolles Gewinnspiel von euch 👌💋🔥 Der Gewinn ist ja mega klasse..!! ❤ Der Hammer!! Versuche sehr gerne mein Glück 🍀🍀🍀fest die Däumchen gedrückt ✊💖 würde mich riesig darüber freuen 😍😚 Danke euch dafür! Ihr seid Spitze 👍😊 ich würde nur noch Freudensprünge machen, wenn ich gewinne! Ich wünsche eine wunderbare sonnige Woche!  🔥❤️  🥂😘 cheers  🤗😘  🤩🤩",,2021-07-05T06:52:30.000Z
COxL2SEHbxo,https://www.instagram.com/p/COxL2SEHbxo/,124,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock,"Ganz ehrlich: Der Mittwoch ist gleich viel klasser, wenn ein verlängertes Wochenende bevorsteht, oder 😍? Für uns auf jeden Fall - da kann man schon mal mittags in leichter Schräglage im Lepschi - Modus am Start sein 🙌🙃. Captured by  .                                           👍🏻☺️ du sagst es Absolut 😂👏",,2021-05-12T09:51:18.000Z
CQIeScpnKt5,https://www.instagram.com/p/CQIeScpnKt5/,51,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #confiserie #pralines #bergerfeinsteconfiserie,Kreativität und Liebe zum Handwerk verbindet - das Resultat ist eine süß-spritzige Partnerschaft 🖤! Genau deshalb gibt es ab sofort in allen Filialen von   österreichweit für euch alle unsere Editions zum mit nach Hause nehmen 🙌😍! Die ganze Übersicht der Stores findet ihr auf unserer Website 🤩.                                                  ❤️,,2021-06-15T07:26:22.000Z
CRG8bHXJNdU,https://www.instagram.com/p/CRG8bHXJNdU/,76,#wahrelieberostetnicht #rost #rosé #wein #apfel #classic #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #summer #weekend #weekendvibes #weekendmood,"Es ist angerichtet: Das Wochenende, gute Laune, mindestens 7-8 würdige Feiermomente und natürlich eine gehörige Portion pures Glück in rosé 🤩. Cheers 🖤! Captured by  .                                                ",,2021-07-09T13:42:36.000Z
CPulsRYnNt4,https://www.instagram.com/p/CPulsRYnNt4/,73,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermut #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #weekendmode #weekend,Unsere classic edition ist pünktlich zum Wochenende endlich wieder back in stock - cheers 🖤! Captured by                                                   ,,2021-06-05T06:10:48.000Z
CQF9gsdn78x,https://www.instagram.com/p/CQF9gsdn78x/,111,#wahrelieberostetnicht #rost #rosé #wein #apfel #ingwer #ginger #wermuth #wermouth #editions #cheers #ordernow #shopnow #cheersrost #drinkstagram #igersgraz #supportyourlocal #local #localbusiness #localbrand #winelover #winelife #roséallday #wineoclock #visitgraz #cityofgraz #holiday #summer #discount #promocode,"Wenn wir uns ehrlich sind, möchten wir doch bei den Temperaturen einfach nur ans Mare und im großen Stil Sprizz schlürfen, oder 🙃?! We feel you: Für alle, bei denen der Urlaub noch auf sich warten lässt, holen wir ihn mal gschwind nach Hause - und zwar gibt es auf jede Bestellung bei uns im Onlineshop -20% mit dem Promocode „CHEERSROST“. Aber nur bis morgen, Dienstag, 15:00 🙌🤩! Cheers 🖤! Captured by  .                                                          ",,2021-06-14T08:01:28.000Z
